s2_id,s2_token,num,name,lat,lng,encounter_ms,disppear_ms
-9182982068840169000,808f7e76449,25,Pikachu,37.7389599694,-122.444733306,1469542395300,1469542108015
-9182982068840169000,808f7e76449,25,Pikachu,37.7389599694,-122.444733306,1469542395300,1469542108017
-9182982068840169000,808f7e76449,25,Pikachu,37.7389599694,-122.444733306,1469542395300,1469542108081
-9182982068840169000,808f7e76449,25,Pikachu,37.7389599694,-122.444733306,1469542395300,1469542108082
-9182979043035709000,808f81369ff,25,Pikachu,37.7639015703,-122.271104459,1469542628060,1469542145765
-9182972918412345000,808f86c8e11,25,Pikachu,37.7681674034,-122.256659464,1469542560740,1469542146111
-9182972918412345000,808f86c8e11,25,Pikachu,37.7681674034,-122.256659464,1469542560740,1469542146112
-9182972918412345000,808f86c8e11,25,Pikachu,37.7681674034,-122.256659464,1469542560740,1469542146182
-9182979122492604000,808f8124471,25,Pikachu,37.7704949832,-122.280497085,1469542666788,1469542146248
-9182979122492604000,808f8124471,25,Pikachu,37.7704949832,-122.280497085,1469542666788,1469542146319
-9182979122492604000,808f8124471,25,Pikachu,37.7704949832,-122.280497085,1469542666788,1469542146320
-9182984673737834000,808f7c17c7b,25,Pikachu,37.701326817,-122.460037157,1469542866220,1469542452042
-9182984673737834000,808f7c17c7b,25,Pikachu,37.701326817,-122.460037157,1469542866220,1469542452061
-9182984673737834000,808f7c17c7b,25,Pikachu,37.701326817,-122.460037157,1469542866220,1469542452096
-9182984673737834000,808f7c17c7b,25,Pikachu,37.701326817,-122.460037157,1469542866220,1469542452101
-9182982060250235000,808f7e7845f,25,Pikachu,37.7342208043,-122.444644838,1469542882588,1469542454338
-9182982060250235000,808f7e7845f,25,Pikachu,37.7342208043,-122.444644838,1469542882588,1469542454402
-9182982060250235000,808f7e7845f,25,Pikachu,37.7342208043,-122.444644838,1469542882588,1469542454400
-9182982133264679000,808f7e67299,25,Pikachu,37.736813258,-122.426772756,1469542486980,1469542454616
-9182982313653305000,808f7e3d12d,25,Pikachu,37.7599126804,-122.422613964,1469542609940,1469542456207
-9182982313653305000,808f7e3d755,25,Pikachu,37.7592153067,-122.42270245,1469543351604,1469542456207
-9182982313653305000,808f7e3d12d,25,Pikachu,37.7599126804,-122.422613964,1469542609940,1469542456230
-9182982060250235000,808f7e7845f,25,Pikachu,37.7342208043,-122.444644838,1469542882588,1469542501109
-9182982060250235000,808f7e7845f,25,Pikachu,37.7342208043,-122.444644838,1469542882588,1469542501118
-9182982060250235000,808f7e7845f,25,Pikachu,37.7342208043,-122.444644838,1469542882588,1469542501177
-9182982060250235000,808f7e7845f,25,Pikachu,37.7342208043,-122.444644838,1469542882588,1469542501176
-9182982313653305000,808f7e3d12d,25,Pikachu,37.7599126804,-122.422613964,1469542609940,1469542502946
-9182982313653305000,808f7e3d755,25,Pikachu,37.7592153067,-122.42270245,1469543351604,1469542502946
-9182991178465804000,808f762d1bd,25,Pikachu,37.5963871972,-122.365081876,1469543349620,1469543023836
-9182991178465804000,808f762d1bd,25,Pikachu,37.5963871972,-122.365081876,1469543349620,1469543023836
-9182991178465804000,808f762d1bd,25,Pikachu,37.5963871972,-122.365081876,1469543349620,1469543023911
-9183320486493290000,808e4aac7d3,25,Pikachu,37.2846537726,-121.999159843,-1,1469543056388
-9183320486493290000,808e4aac7d3,25,Pikachu,37.2846537726,-121.999159843,-1,1469543056414
-9183344003586720000,808e3548cf5,25,Pikachu,37.2863389617,-121.975082301,1469543615316,1469543056483
-9183344003586720000,808e3548cf5,25,Pikachu,37.2863389617,-121.975082301,1469543615316,1469543056484
-9183343977816916000,808e354ee09,25,Pikachu,37.2867497563,-121.977214843,1469543642116,1469543056542
-9183344003586720000,808e3548cf5,25,Pikachu,37.2863389617,-121.975082301,1469543615316,1469543056544
-9183344003586720000,808e3548cf5,25,Pikachu,37.2863389617,-121.975082301,1469543615316,1469543056544
-9183343977816916000,808e354ee09,25,Pikachu,37.2867497563,-121.977214843,1469543642116,1469543056542
-9183343977816916000,808e354ee09,25,Pikachu,37.2867497563,-121.977214843,1469543642116,1469543056541
-9183343977816916000,808e354ee09,25,Pikachu,37.2867497563,-121.977214843,1469543642116,1469543056600
-9182921866283581000,808fb5372f7,25,Pikachu,37.2883502811,-122.020567522,-1,1469543056636
-9182921866283581000,808fb5372f7,25,Pikachu,37.2883502811,-122.020567522,-1,1469543056638
-9182921765351850000,808fb54e9e3,25,Pikachu,37.2892902631,-122.008220867,1469543609420,1469543056709
-9182921765351850000,808fb54e9e3,25,Pikachu,37.2892902631,-122.008220867,1469543609420,1469543056709
-9182921765351850000,808fb54e9e3,25,Pikachu,37.2892902631,-122.008220867,1469543609420,1469543056708
-9182921791121654000,808fb548e89,25,Pikachu,37.2913061961,-122.011507523,1469543391812,1469543056830
-9182921791121654000,808fb548e89,25,Pikachu,37.2913061961,-122.011507523,1469543391812,1469543056832
-9182921735287079000,808fb555adf,25,Pikachu,37.29129118,-121.995339775,1469543710652,1469543056842
-9182921791121654000,808fb548e89,25,Pikachu,37.2913061961,-122.011507523,1469543391812,1469543056897
-9182921791121654000,808fb548e89,25,Pikachu,37.2913061961,-122.011507523,1469543391812,1469543056897
-9182921735287079000,808fb555adf,25,Pikachu,37.29129118,-121.995339775,1469543710652,1469543056907
-9182922231355802000,808fb4e27df,25,Pikachu,37.3016719845,-122.038685261,1469543480284,1469543057621
-9182922231355802000,808fb4e27df,25,Pikachu,37.3016719845,-122.038685261,1469543480284,1469543057625
-9182922231355802000,808fb4e27df,25,Pikachu,37.3016719845,-122.038685261,1469543480284,1469543057689
-9182922003722535000,808fb517541,25,Pikachu,37.3026852146,-122.026607103,1469543334436,1469543057698
-9182922003722535000,808fb517541,25,Pikachu,37.3026852146,-122.026607103,1469543334436,1469543057734
-9182921982247698000,808fb51c7c1,25,Pikachu,37.3031610373,-122.033001589,1469543183140,1469543057778
-9182922003722535000,808fb517541,25,Pikachu,37.3026852146,-122.026607103,1469543334436,1469543057796
-9182898254700872000,808fcab0a27,25,Pikachu,37.3030127438,-121.977125988,1469543144508,1469543057807
-9182898254700872000,808fcab0a27,25,Pikachu,37.3030127438,-121.977125988,1469543144508,1469543057807
-9182922003722535000,808fb517541,25,Pikachu,37.3026852146,-122.026607103,1469543334436,1469543057778
-9182898297650545000,808fcaa6c63,25,Pikachu,37.3040934825,-121.988765392,1469543810604,1469543057888
-9182898297650545000,808fcaa6c63,25,Pikachu,37.3040934825,-121.988765392,1469543810604,1469543057893
-9182898254700872000,808fcab0a27,25,Pikachu,37.3030127438,-121.977125988,1469543144508,1469543057902
-9182921986542666000,808fb51b115,25,Pikachu,37.3049576246,-122.030781324,1469543939700,1469543057957
-9182921986542666000,808fb51b115,25,Pikachu,37.3049576246,-122.030781324,1469543939700,1469543057958
-9182898297650545000,808fcaa6c63,25,Pikachu,37.3040934825,-121.988765392,1469543810604,1469543058002
-9182898297650545000,808fcaa6c63,25,Pikachu,37.3040934825,-121.988765392,1469543810604,1469543058003
-9182921986542666000,808fb51b115,25,Pikachu,37.3049576246,-122.030781324,1469543939700,1469543058069
-9182921986542666000,808fb51b115,25,Pikachu,37.3049576246,-122.030781324,1469543939700,1469543058070
-9182921660125151000,808fb567679,25,Pikachu,37.3066589462,-121.999959376,1469543798852,1469543058266
-9182921660125151000,808fb567679,25,Pikachu,37.3066589462,-121.999959376,1469543798852,1469543058480
-9182921660125151000,808fb567679,25,Pikachu,37.3066589462,-121.999959376,1469543798852,1469543060664
-9182921765351850000,808fb54e9e3,25,Pikachu,37.2892902631,-122.008220867,1469543609420,1469543056769
-9182922753194328000,808fb4689e1,25,Pikachu,37.3154467495,-122.064968387,1469543623812,1469543061713
-9182922753194328000,808fb4689e1,25,Pikachu,37.3154467495,-122.064968387,1469543623812,1469543061713
-9182922815471354000,808fb45a507,25,Pikachu,37.3164854946,-122.051827618,1469543661276,1469543061893
-9182922804733936000,808fb45ca55,25,Pikachu,37.3174787691,-122.056000872,1469543297332,1469543062023
-9182922804733936000,808fb45ca55,25,Pikachu,37.3174787691,-122.056000872,1469543297332,1469543062027
-9182922804733936000,808fb45ca55,25,Pikachu,37.3174787691,-122.056000872,1469543297332,1469543062212
-9182922849831092000,808fb452219,25,Pikachu,37.3205285075,-122.043658232,1469543353284,1469543062508
-9182922849831092000,808fb452219,25,Pikachu,37.3205285075,-122.043658232,1469543353284,1469543062626
-9182922849831092000,808fb452219,25,Pikachu,37.3205285075,-122.043658232,1469543353284,1469543062699
-9182921580668256000,808fb579bd9,25,Pikachu,37.321140609,-122.002269103,1469543329508,1469543062783
-9182921660125151000,808fb567679,25,Pikachu,37.3066589462,-121.999959376,1469543798852,1469543060101
-9182921580668256000,808fb579bd9,25,Pikachu,37.321140609,-122.002269103,1469543329508,1469543063104
-9182921580668256000,808fb579bd9,25,Pikachu,37.321140609,-122.002269103,1469543329508,1469543063105
-9182921589258191000,808fb577c07,25,Pikachu,37.3225007181,-122.005733602,1469543946364,1469543063398
-9182921589258191000,808fb577c07,25,Pikachu,37.3225007181,-122.005733602,1469543946364,1469543063590
-9182922815471354000,808fb45a507,25,Pikachu,37.3164854946,-122.051827618,1469543661276,1469543063633
-9182922924993020000,808fb440c8d,25,Pikachu,37.3262922312,-122.055912081,1469543871188,1469543063998
-9182922924993020000,808fb440c8d,25,Pikachu,37.3262922312,-122.055912081,1469543871188,1469543064001
-9182922924993020000,808fb440a3b,25,Pikachu,37.3271558814,-122.056533616,-1,1469543064201
-9182922924993020000,808fb440a3b,25,Pikachu,37.3271558814,-122.056533616,-1,1469543064201
-9182922924993020000,808fb440c8d,25,Pikachu,37.3262922312,-122.055912081,1469543871188,1469543064201
-9182922924993020000,808fb440c8d,25,Pikachu,37.3262922312,-122.055912081,1469543871188,1469543064212
-9182921406722081000,808fb5a2111,25,Pikachu,37.3260219003,-122.016481733,1469543551076,1469543064330
-9182921286462996000,808fb5be187,25,Pikachu,37.336118784,-122.01612644,1469543553244,1469543065245
-9182921286462996000,808fb5be187,25,Pikachu,37.336118784,-122.01612644,1469543553244,1469543065308
-9183343909097439000,808e355ea3b,25,Pikachu,37.2752010977,-121.987610392,1469543893420,1469543563911
-9183320323284533000,808e4ad2595,25,Pikachu,37.2755906923,-122.02873864,1469544299316,1469543563957
-9183320323284533000,808e4ad2595,25,Pikachu,37.2755906923,-122.02873864,1469544299316,1469543564095
-9183320514410578000,808e4aa5b99,25,Pikachu,37.2755377264,-122.000225885,1469543973988,1469543564103
-9183320318989566000,808e4ad32ef,25,Pikachu,37.2773902644,-122.030248453,1469543793788,1469543564139
-9183343909097439000,808e355ea3b,25,Pikachu,37.2752010977,-121.987610392,1469543893420,1469543564145
-9183320514410578000,808e4aa5b99,25,Pikachu,37.2755377264,-122.000225885,1469543973988,1469543564197
-9183320318989566000,808e4ad32ef,25,Pikachu,37.2773902644,-122.030248453,1469543793788,1469543564213
-9183320318989566000,808e4ad32ef,25,Pikachu,37.2773902644,-122.030248453,1469543793788,1469543564212
-9183344211892634000,808e351866d,25,Pikachu,37.2798250975,-121.956243043,1469543907540,1469543564379
-9183344211892634000,808e351866d,25,Pikachu,37.2798250975,-121.956243043,1469543907540,1469543564437
-9183344211892634000,808e351866d,25,Pikachu,37.2798250975,-121.956243043,1469543907540,1469543564437
-9183320460723487000,808e4ab27e9,25,Pikachu,37.2829732255,-122.004489948,1469544273092,1469543564636
-9183344018619105000,808e35455e9,25,Pikachu,37.2829839262,-121.980235873,1469544191748,1469543564650
-9182921902790803000,808fb52ef21,25,Pikachu,37.284025447,-122.030426077,1469544093348,1469543564688
-9183320460723487000,808e4ab27e9,25,Pikachu,37.2829732255,-122.004489948,1469544273092,1469543564706
-9183344018619105000,808e35455e9,25,Pikachu,37.2829839262,-121.980235873,1469544191748,1469543564722
-9183344018619105000,808e35455e9,25,Pikachu,37.2829839262,-121.980235873,1469544191748,1469543564725
-9182921902790803000,808fb52ef21,25,Pikachu,37.284025447,-122.030426077,1469544093348,1469543564748
-9183344018619105000,808e35455e9,25,Pikachu,37.2829839262,-121.980235873,1469544191748,1469543564656
-9183320486493290000,808e4aac7d3,25,Pikachu,37.2846537726,-121.999159843,-1,1469543564774
-9182921902790803000,808fb52ef21,25,Pikachu,37.284025447,-122.030426077,1469544093348,1469543564792
-9183320486493290000,808e4aac7d3,25,Pikachu,37.2846537726,-121.999159843,-1,1469543564828
-9183320486493290000,808e4aac7d3,25,Pikachu,37.2846537726,-121.999159843,-1,1469543564838
-9182921773941785000,808fb54c821,25,Pikachu,37.2860276638,-122.009819793,1469544241316,1469543564890
-9183344003586720000,808e3548cf5,25,Pikachu,37.2863389617,-121.975082301,1469543615316,1469543564920
-9183344003586720000,808e3548cf5,25,Pikachu,37.2863389617,-121.975082301,1469543615316,1469543564923
-9182921773941785000,808fb54c821,25,Pikachu,37.2860276638,-122.009819793,1469544241316,1469543564957
-9183343977816916000,808e354ee09,25,Pikachu,37.2867497563,-121.977214843,1469543642116,1469543564984
-9183344003586720000,808e3548cf5,25,Pikachu,37.2863389617,-121.975082301,1469543615316,1469543564984
-9183343977816916000,808e354ee09,25,Pikachu,37.2867497563,-121.977214843,1469543642116,1469543564986
-9183344003586720000,808e3548cf5,25,Pikachu,37.2863389617,-121.975082301,1469543615316,1469543564988
-9183343977816916000,808e354ee09,25,Pikachu,37.2867497563,-121.977214843,1469543642116,1469543565051
-9182921866283581000,808fb5372f7,25,Pikachu,37.2883502811,-122.020567522,-1,1469543565088
-9182921866283581000,808fb5372f7,25,Pikachu,37.2883502811,-122.020567522,-1,1469543565097
-9182921769646817000,808fb54dcad,25,Pikachu,37.2885375649,-122.006977241,1469544028852,1469543565106
-9182921866283581000,808fb5372f7,25,Pikachu,37.2883502811,-122.020567522,-1,1469543565110
-9182921765351850000,808fb54e9e3,25,Pikachu,37.2892902631,-122.008220867,1469543609420,1469543565170
-9182921769646817000,808fb54dcad,25,Pikachu,37.2885375649,-122.006977241,1469544028852,1469543565173
-9182921765351850000,808fb54e9e3,25,Pikachu,37.2892902631,-122.008220867,1469543609420,1469543565171
-9182921765351850000,808fb54e9e3,25,Pikachu,37.2892902631,-122.008220867,1469543609420,1469543565225
-9182921793269137000,808fb548017,25,Pikachu,37.2916582395,-122.015327026,1469544251164,1469543565279
-9182921791121654000,808fb5488b1,25,Pikachu,37.2916881434,-122.012484618,1469544010596,1469543565280
-9182921735287079000,808fb555adf,25,Pikachu,37.29129118,-121.995339775,1469543710652,1469543565288
-9182921735287079000,808fb555adf,25,Pikachu,37.29129118,-121.995339775,1469543710652,1469543565291
-9182921793269137000,808fb548017,25,Pikachu,37.2916582395,-122.015327026,1469544251164,1469543565334
-9182921793269137000,808fb548017,25,Pikachu,37.2916582395,-122.015327026,1469544251164,1469543565334
-9182921791121654000,808fb5488b1,25,Pikachu,37.2916881434,-122.012484618,1469544010596,1469543565336
-9182921791121654000,808fb5488b1,25,Pikachu,37.2916881434,-122.012484618,1469544010596,1469543565336
-9182921735287079000,808fb555adf,25,Pikachu,37.29129118,-121.995339775,1469543710652,1469543565346
-9182921735287079000,808fb555adf,25,Pikachu,37.29129118,-121.995339775,1469543710652,1469543565347
-9182922248535671000,808fb4de2c7,25,Pikachu,37.2933550352,-122.041349381,1469544270300,1469543565376
-9182922248535671000,808fb4de2c7,25,Pikachu,37.2933550352,-122.041349381,1469544270300,1469543565428
-9182898297650545000,808fcaa6c63,25,Pikachu,37.3040934825,-121.988765392,1469543810604,1469543566222
-9182898297650545000,808fcaa6c63,25,Pikachu,37.3040934825,-121.988765392,1469543810604,1469543566224
-9182898213898682000,808fcaba58f,25,Pikachu,37.3046408869,-121.978458807,1469544163964,1469543566226
-9182921986542666000,808fb51b115,25,Pikachu,37.3049576246,-122.030781324,1469543939700,1469543566257
-9182921986542666000,808fb51b115,25,Pikachu,37.3049576246,-122.030781324,1469543939700,1469543566258
-9182898297650545000,808fcaa6c63,25,Pikachu,37.3040934825,-121.988765392,1469543810604,1469543566279
-9182898213898682000,808fcaba58f,25,Pikachu,37.3046408869,-121.978458807,1469544163964,1469543566295
-9182898213898682000,808fcaba58f,25,Pikachu,37.3046408869,-121.978458807,1469544163964,1469543566308
-9182921986542666000,808fb51b115,25,Pikachu,37.3049576246,-122.030781324,1469543939700,1469543566318
-9182921986542666000,808fb51b115,25,Pikachu,37.3049576246,-122.030781324,1469543939700,1469543566318
-9182898297650545000,808fcaa6c63,25,Pikachu,37.3040934825,-121.988765392,1469543810604,1469543566324
-9182898213898682000,808fcaba58f,25,Pikachu,37.3046408869,-121.978458807,1469544163964,1469543566345
-9182898151621657000,808fcac8873,25,Pikachu,37.3061093067,-121.967084898,1469543981804,1469543566352
-9182898151621657000,808fcac8873,25,Pikachu,37.3061093067,-121.967084898,1469543981804,1469543566352
-9182921660125151000,808fb567679,25,Pikachu,37.3066589462,-121.999959376,1469543798852,1469543566393
-9182921660125151000,808fb567679,25,Pikachu,37.3066589462,-121.999959376,1469543798852,1469543566397
-9182898151621657000,808fcac8873,25,Pikachu,37.3061093067,-121.967084898,1469543981804,1469543566414
-9182898151621657000,808fcac8873,25,Pikachu,37.3061093067,-121.967084898,1469543981804,1469543566415
-9182921660125151000,808fb567679,25,Pikachu,37.3066589462,-121.999959376,1469543798852,1469543566457
-9182921660125151000,808fb567679,25,Pikachu,37.3066589462,-121.999959376,1469543798852,1469543566459
-9182898181686428000,808fcac1ca3,25,Pikachu,37.3150313411,-121.966907171,1469544404332,1469543567057
-9182898181686428000,808fcac1ca3,25,Pikachu,37.3150313411,-121.966907171,1469544404332,1469543567057
-9182922815471354000,808fb45a507,25,Pikachu,37.3164854946,-122.051827618,1469543661276,1469543567065
-9182898181686428000,808fcac1ca3,25,Pikachu,37.3150313411,-121.966907171,1469544404332,1469543567120
-9182922815471354000,808fb45a507,25,Pikachu,37.3164854946,-122.051827618,1469543661276,1469543567129
-9182898181686428000,808fcac1ca3,25,Pikachu,37.3150313411,-121.966907171,1469544404332,1469543567123
-9182922815471354000,808fb45a507,25,Pikachu,37.3164854946,-122.051827618,1469543661276,1469543567139
-9182922815471354000,808fb45a507,25,Pikachu,37.3164854946,-122.051827618,1469543661276,1469543567193
-9182921593553158000,808fb576d05,25,Pikachu,37.3187832407,-122.007599056,1469544293364,1469543567274
-9182921385247244000,808fb5a752f,25,Pikachu,37.3194409766,-122.021366897,1469543619420,1469543567320
-9182921593553158000,808fb576d05,25,Pikachu,37.3187832407,-122.007599056,1469544293364,1469543567332
-9182921593553158000,808fb576d05,25,Pikachu,37.3187832407,-122.007599056,1469544293364,1469543567333
-9182921385247244000,808fb5a752f,25,Pikachu,37.3194409766,-122.021366897,1469543619420,1469543567377
-9182898001297801000,808fcaebc2b,25,Pikachu,37.3202254172,-121.965129888,1469544432972,1469543567411
-9182898001297801000,808fcaebc2b,25,Pikachu,37.3202254172,-121.965129888,1469544432972,1469543567410
-9182921569930838000,808fb57c001,25,Pikachu,37.3210142947,-121.998449143,-1,1469543567450
-9182921569930838000,808fb57c001,25,Pikachu,37.3210142947,-121.998449143,-1,1469543567451
-9182898001297801000,808fcaebc2b,25,Pikachu,37.3202254172,-121.965129888,1469544432972,1469543567473
-9182898001297801000,808fcaebc2b,25,Pikachu,37.3202254172,-121.965129888,1469544432972,1469543567478
-9182921413164532000,808fb5a0fd1,25,Pikachu,37.3219669141,-122.018968753,1469544397252,1469543567508
-9182921582815740000,808fb57940d,25,Pikachu,37.3217933114,-121.999604029,1469544446356,1469543567519
-9182921582815740000,808fb57940d,25,Pikachu,37.3217933114,-121.999604029,1469544446356,1469543567524
-9182922867010961000,808fb44e129,25,Pikachu,37.3226103046,-122.044723839,1469543977028,1469543567554
-9182922867010961000,808fb44e129,25,Pikachu,37.3226103046,-122.044723839,1469543977028,1469543567552
-9182898012035219000,808fcae9291,25,Pikachu,37.3220679975,-121.961752972,1469544387780,1469543567541
-9182898012035219000,808fcae9291,25,Pikachu,37.3220679975,-121.961752972,1469544387780,1469543567556
-9182921387394728000,808fb5a6851,25,Pikachu,37.3226292157,-122.023498537,1469544199620,1469543567571
-9182921413164532000,808fb5a0fd1,25,Pikachu,37.3219669141,-122.018968753,1469544397252,1469543567522
-9182921387394728000,808fb5a6851,25,Pikachu,37.3226292157,-122.023498537,1469544199620,1469543567572
-9182898014182703000,808fcae8c85,25,Pikachu,37.3224473232,-121.960242212,1469544277268,1469543567543
-9182921582815740000,808fb57940d,25,Pikachu,37.3217933114,-121.999604029,1469544446356,1469543567524
-9182921411017048000,808fb5a1101,25,Pikachu,37.3226645382,-122.019146395,1469543577828,1469543567572
-9182921589258191000,808fb577c07,25,Pikachu,37.3225007181,-122.005733602,1469543946364,1469543567586
-9182921582815740000,808fb57940d,25,Pikachu,37.3217933114,-121.999604029,1469544446356,1469543567594
-9182921561340903000,808fb57e0a7,25,Pikachu,37.3224275081,-121.994007162,1469544025596,1469543567594
-9182921589258191000,808fb577c07,25,Pikachu,37.3225007181,-122.005733602,1469543946364,1469543567595
-9182898014182703000,808fcae8c85,25,Pikachu,37.3224473232,-121.960242212,1469544277268,1469543567609
-9182898012035219000,808fcae9291,25,Pikachu,37.3220679975,-121.961752972,1469544387780,1469543567610
-9182898014182703000,808fcae8c85,25,Pikachu,37.3224473232,-121.960242212,1469544277268,1469543567610
-9182898012035219000,808fcae9291,25,Pikachu,37.3220679975,-121.961752972,1469544387780,1469543567611
-9182921561340903000,808fb57e0a7,25,Pikachu,37.3224275081,-121.994007162,1469544025596,1469543567594
-9182922867010961000,808fb44e129,25,Pikachu,37.3226103046,-122.044723839,1469543977028,1469543567623
-9182921387394728000,808fb5a6851,25,Pikachu,37.3226292157,-122.023498537,1469544199620,1469543567637
-9182921589258191000,808fb577c07,25,Pikachu,37.3225007181,-122.005733602,1469543946364,1469543567655
-9182921411017048000,808fb5a1101,25,Pikachu,37.3226645382,-122.019146395,1469543577828,1469543567651
-9182921411017048000,808fb5a1101,25,Pikachu,37.3226645382,-122.019146395,1469543577828,1469543567656
-9182921413164532000,808fb5a0fd1,25,Pikachu,37.3219669141,-122.018968753,1469544397252,1469543567656
-9182921411017048000,808fb5a1101,25,Pikachu,37.3226645382,-122.019146395,1469543577828,1469543567671
-9182921400279630000,808fb5a390f,25,Pikachu,37.3257717276,-122.020301062,1469544318364,1469543567781
-9182898033510056000,808fcae400f,25,Pikachu,37.3252621278,-121.953132476,-1,1469543567842
-9182921400279630000,808fb5a390f,25,Pikachu,37.3257717276,-122.020301062,1469544318364,1469543567851
-9182921400279630000,808fb5a390f,25,Pikachu,37.3257717276,-122.020301062,1469544318364,1469543567850
-9182922888485798000,808fb4493af,25,Pikachu,37.326666124,-122.045967033,1469544027100,1469543567844
-9182898033510056000,808fcae400f,25,Pikachu,37.3252621278,-121.953132476,-1,1469543567900
-9182922888485798000,808fb4493af,25,Pikachu,37.326666124,-122.045967033,1469544027100,1469543567901
-9182922888485798000,808fb4493af,25,Pikachu,37.326666124,-122.045967033,1469544027100,1469543567903
-9182922879895863000,808fb44b487,25,Pikachu,37.3291588237,-122.038951676,1469544135420,1469543568063
-9182922879895863000,808fb44b487,25,Pikachu,37.3291588237,-122.038951676,1469544135420,1469543568067
-9182922879895863000,808fb44b487,25,Pikachu,37.3291588237,-122.038951676,1469544135420,1469543568117
-9182922879895863000,808fb44b487,25,Pikachu,37.3291588237,-122.038951676,1469544135420,1469543568117
-9182921316527768000,808fb5b7611,25,Pikachu,37.3330227419,-122.027139991,1469543860324,1469543568381
-9182921316527768000,808fb5b7611,25,Pikachu,37.3330227419,-122.027139991,1469543860324,1469543568422
-9182921488326459000,808fb58f25d,25,Pikachu,37.33727348,-121.999337518,1469543830804,1469543568678
-9182921488326459000,808fb58f25d,25,Pikachu,37.33727348,-121.999337518,1469543830804,1469543568678
-9182921488326459000,808fb58f25d,25,Pikachu,37.33727348,-121.999337518,1469543830804,1469543568734
-9182921488326459000,808fb58f25d,25,Pikachu,37.33727348,-121.999337518,1469543830804,1469543568779
-9182921280020546000,808fb5bfe2f,25,Pikachu,37.3391817696,-122.015682322,1469543880988,1469543568813
-9182921280020546000,808fb5bfe2f,25,Pikachu,37.3391817696,-122.015682322,1469543880988,1469543568813
-9182921494768910000,808fb58dfe3,25,Pikachu,37.3386605659,-122.003956949,1469544035180,1469543568834
-9182898488776589000,808fca7a799,25,Pikachu,37.33930718,-121.984856112,1469543727172,1469543568833
-9182898488776589000,808fca7a799,25,Pikachu,37.33930718,-121.984856112,1469543727172,1469543568837
-9182921280020546000,808fb5bfe2f,25,Pikachu,37.3391817696,-122.015682322,1469543880988,1469543568880
-9182921280020546000,808fb5bfe2f,25,Pikachu,37.3391817696,-122.015682322,1469543880988,1469543568882
-9182921494768910000,808fb58dfe3,25,Pikachu,37.3386605659,-122.003956949,1469544035180,1469543568888
-9182898488776589000,808fca7a799,25,Pikachu,37.33930718,-121.984856112,1469543727172,1469543568908
-9182898488776589000,808fca7a799,25,Pikachu,37.33930718,-121.984856112,1469543727172,1469543568909
-9182923040957137000,808fb425a85,25,Pikachu,37.341089773,-122.051916412,1469543756052,1469543568978
-9182923040957137000,808fb425a85,25,Pikachu,37.341089773,-122.051916412,1469543756052,1469543568980
-9182921499063878000,808fb58ca51,25,Pikachu,37.3441888118,-121.999071006,1469543724900,1469543569213
-9182921499063878000,808fb58ca51,25,Pikachu,37.3441888118,-121.999071006,1469543724900,1469543569214
-9182921060977213000,808fb5f2cc1,25,Pikachu,37.3441746625,-122.002357937,1469543736452,1469543569240
-9182921499063878000,808fb58ca51,25,Pikachu,37.3441888118,-121.999071006,1469543724900,1469543569287
-9182921060977213000,808fb5f2cc1,25,Pikachu,37.3441746625,-122.002357937,1469543736452,1469543569288
-9182921060977213000,808fb5f2cc1,25,Pikachu,37.3441746625,-122.002357937,1469543736452,1469543569290
-9182921499063878000,808fb58ca51,25,Pikachu,37.3441888118,-121.999071006,1469543724900,1469543569355
-9182921202711134000,808fb5d1bbb,25,Pikachu,37.3465946995,-122.030692512,1469544194988,1469543569398
-9182921507653812000,808fb58aaeb,25,Pikachu,37.34633101,-121.993207586,-1,1469543569427
-9182921202711134000,808fb5d1bbb,25,Pikachu,37.3465946995,-122.030692512,1469544194988,1469543569401
-9182921202711134000,808fb5d1bbb,25,Pikachu,37.3465946995,-122.030692512,1469544194988,1469543569460
-9182921202711134000,808fb5d1bbb,25,Pikachu,37.3465946995,-122.030692512,1469544194988,1469543569457
-9182921507653812000,808fb58aaeb,25,Pikachu,37.34633101,-121.993207586,-1,1469543569502
-9182920330832773000,808fb69cdfb,25,Pikachu,37.3509946372,-122.050939671,1469544209612,1469543569723
-9182898546758648000,808fca6ca7f,25,Pikachu,37.3512753871,-121.975793153,1469543889980,1469543569768
-9182920330832773000,808fb69cdfb,25,Pikachu,37.3509946372,-122.050939671,1469544209612,1469543569776
-9182920330832773000,808fb69cdfb,25,Pikachu,37.3509946372,-122.050939671,1469544209612,1469543569782
-9182921179088814000,808fb5d7699,25,Pikachu,37.3519304976,-122.027939318,1469543673732,1469543569790
-9182921179088814000,808fb5d7699,25,Pikachu,37.3519304976,-122.027939318,1469543673732,1469543569791
-9182898546758648000,808fca6ca7f,25,Pikachu,37.3512753871,-121.975793153,1469543889980,1469543569824
-9182898546758648000,808fca6ca7f,25,Pikachu,37.3512753871,-121.975793153,1469543889980,1469543569829
-9182921179088814000,808fb5d7699,25,Pikachu,37.3519304976,-122.027939318,1469543673732,1469543569847
-9182921179088814000,808fb5d7699,25,Pikachu,37.3519304976,-122.027939318,1469543673732,1469543569853
-9182921174793847000,808fb5d8597,25,Pikachu,37.3548793235,-122.024386707,1469543619452,1469543570040
-9182921174793847000,808fb5d8597,25,Pikachu,37.3548793235,-122.024386707,1469543619452,1469543570109
